city,YR,M,D,HR,MW
Tokyo,2009,9,10,8,35530
Tokyo,2009,9,10,9,39770
Tokyo,2009,9,10,10,41710
Tokyo,2009,9,10,11,42560
Tokyo,2009,9,10,12,40740
Tokyo,2009,9,10,13,42140
Tokyo,2009,9,10,14,42410
Tokyo,2009,9,10,15,42150
Tokyo,2009,9,10,16,42380
Tokyo,2009,9,10,17,41050
Tokyo,2009,9,10,18,41880
Tokyo,2009,9,10,19,40040
Tokyo,2009,9,10,20,37500
Tokyo,2009,9,10,21,34960
Tokyo,2009,9,10,22,34010
Tokyo,2009,9,10,23,31520
Tokyo,2009,9,11,0,28920
Tokyo,2009,9,11,1,27140
Tokyo,2009,9,11,2,26190
Tokyo,2009,9,11,3,25750
Tokyo,2009,9,11,4,25660
Tokyo,2009,9,11,5,26010
Tokyo,2009,9,11,6,27640
Tokyo,2009,9,11,7,30890
Tokyo,2009,9,11,8,34770
Tokyo,2009,9,11,9,38660
Tokyo,2009,9,11,10,40490
Tokyo,2009,9,11,11,41370
Tokyo,2009,9,11,12,39790
Tokyo,2009,9,11,13,41340
Tokyo,2009,9,11,14,41670
Tokyo,2009,9,11,15,41510
Tokyo,2009,9,11,16,41590
Tokyo,2009,9,11,17,40630
Tokyo,2009,9,11,18,41390
Tokyo,2009,9,11,19,39610
Tokyo,2009,9,11,20,37400
Tokyo,2009,9,11,21,34850
Tokyo,2009,9,11,22,34180
Tokyo,2009,9,11,23,32030
Tokyo,2009,9,12,0,29430
Tokyo,2009,9,12,1,27730
Tokyo,2009,9,12,2,26620
Tokyo,2009,9,12,3,26040
Tokyo,2009,9,12,4,25790
Tokyo,2009,9,12,5,25710
Tokyo,2009,9,12,6,26160
Tokyo,2009,9,12,7,28210
Tokyo,2009,9,12,8,30840
Tokyo,2009,9,12,9,33550
Tokyo,2009,9,12,10,34990
Tokyo,2009,9,12,11,35250
Tokyo,2009,9,12,12,34450
Tokyo,2009,9,12,13,34320
Tokyo,2009,9,12,14,34110
Tokyo,2009,9,12,15,33810
Tokyo,2009,9,12,16,34110
Tokyo,2009,9,12,17,34880
Tokyo,2009,9,12,18,35980
Tokyo,2009,9,12,19,35130
Tokyo,2009,9,12,20,33690
Tokyo,2009,9,12,21,31580
Tokyo,2009,9,12,22,31040
Tokyo,2009,9,12,23,29160
Tokyo,2009,9,13,0,27060
Tokyo,2009,9,13,1,25730
Tokyo,2009,9,13,2,24860
Tokyo,2009,9,13,3,24440
Tokyo,2009,9,13,4,24080
Tokyo,2009,9,13,5,23890
Tokyo,2009,9,13,6,24060
Tokyo,2009,9,13,7,25840
Tokyo,2009,9,13,8,27930
Tokyo,2009,9,13,9,30100
Tokyo,2009,9,13,10,31640
Tokyo,2009,9,13,11,32300
Tokyo,2009,9,13,12,32850
Tokyo,2009,9,13,13,33270
Tokyo,2009,9,13,14,33460
Tokyo,2009,9,13,15,33440
Tokyo,2009,9,13,16,33590
Tokyo,2009,9,13,17,34590
Tokyo,2009,9,13,18,36920
Tokyo,2009,9,13,19,36110
Tokyo,2009,9,13,20,34570
Tokyo,2009,9,13,21,32410
Tokyo,2009,9,13,22,30510
Tokyo,2009,9,13,23,28460
Tokyo,2009,9,14,0,26250
Tokyo,2009,9,14,1,24780
Tokyo,2009,9,14,2,23970
Tokyo,2009,9,14,3,23780
Tokyo,2009,9,14,4,23870
Tokyo,2009,9,14,5,24340
Tokyo,2009,9,14,6,26210
Tokyo,2009,9,14,7,29870
Tokyo,2009,9,14,8,34470
Tokyo,2009,9,14,9,38770
Tokyo,2009,9,14,10,40620
Tokyo,2009,9,14,11,41470
Tokyo,2009,9,14,12,39710
Tokyo,2009,9,14,13,41240
Tokyo,2009,9,14,14,41620
Tokyo,2009,9,14,15,41210
Tokyo,2009,9,14,16,41250
Tokyo,2009,9,14,17,40480
Tokyo,2009,9,14,18,41150
Tokyo,2009,9,14,19,39160
Tokyo,2009,9,14,20,36880
Tokyo,2009,9,14,21,34410
Tokyo,2009,9,14,22,33690
Tokyo,2009,9,14,23,31360
Tokyo,2009,9,15,0,28780
Tokyo,2009,9,15,1,27120
Tokyo,2009,9,15,2,26210
Tokyo,2009,9,15,3,25840
Tokyo,2009,9,15,4,25700
Tokyo,2009,9,15,5,26160
Tokyo,2009,9,15,6,27890
Tokyo,2009,9,15,7,31300
Tokyo,2009,9,15,8,35360
Tokyo,2009,9,15,9,38740
Tokyo,2009,9,15,10,40000
Tokyo,2009,9,15,11,40450
Tokyo,2009,9,15,12,38340
Tokyo,2009,9,15,13,39750
Tokyo,2009,9,15,14,40190
Tokyo,2009,9,15,15,40070
Tokyo,2009,9,15,16,40580
Tokyo,2009,9,15,17,40680
Tokyo,2009,9,15,18,41150
Tokyo,2009,9,15,19,39270
Tokyo,2009,9,15,20,37120
Tokyo,2009,9,15,21,34730
Tokyo,2009,9,15,22,33810
Tokyo,2009,9,15,23,31480
Tokyo,2009,9,16,0,28890
Tokyo,2009,9,16,1,27210
Tokyo,2009,9,16,2,26330
Tokyo,2009,9,16,3,25920
Tokyo,2009,9,16,4,25710
Tokyo,2009,9,16,5,25970
Tokyo,2009,9,16,6,27560
Tokyo,2009,9,16,7,30960
Tokyo,2009,9,16,8,35380
Tokyo,2009,9,16,9,39470
Tokyo,2009,9,16,10,41330
Tokyo,2009,9,16,11,42130
Tokyo,2009,9,16,12,40520
Tokyo,2009,9,16,13,42170
Tokyo,2009,9,16,14,42900
Tokyo,2009,9,16,15,42590
Tokyo,2009,9,16,16,42630
Tokyo,2009,9,16,17,41600
Tokyo,2009,9,16,18,42040
Tokyo,2009,9,16,19,40020
Tokyo,2009,9,16,20,37670
Tokyo,2009,9,16,21,34970
Tokyo,2009,9,16,22,34130
Tokyo,2009,9,16,23,31690
Tokyo,2009,9,17,0,28890
Tokyo,2009,9,17,1,27110
Tokyo,2009,9,17,2,26170
Tokyo,2009,9,17,3,25660
Tokyo,2009,9,17,4,25570
Tokyo,2009,9,17,5,25820
Tokyo,2009,9,17,6,27370
Tokyo,2009,9,17,7,30760
Tokyo,2009,9,17,8,35160
Tokyo,2009,9,17,9,39240
Tokyo,2009,9,17,10,40980
Tokyo,2009,9,17,11,41710
Tokyo,2009,9,17,12,39950
Tokyo,2009,9,17,13,41410
Tokyo,2009,9,17,14,41890
Tokyo,2009,9,17,15,41490
Tokyo,2009,9,17,16,41570
Tokyo,2009,9,17,17,40620
Tokyo,2009,9,17,18,41180
Tokyo,2009,9,17,19,39120
Tokyo,2009,9,17,20,36810
Tokyo,2009,9,17,21,34360
Tokyo,2009,9,17,22,33480
Tokyo,2009,9,17,23,31230
Tokyo,2009,9,18,0,28640
Tokyo,2009,9,18,1,26890
Tokyo,2009,9,18,2,25910
Tokyo,2009,9,18,3,25510
Tokyo,2009,9,18,4,25350
Tokyo,2009,9,18,5,25550
Tokyo,2009,9,18,6,26990
Tokyo,2009,9,18,7,30130
Tokyo,2009,9,18,8,34130
Tokyo,2009,9,18,9,37820
Tokyo,2009,9,18,10,39390
Tokyo,2009,9,18,11,39860
Tokyo,2009,9,18,12,37990
Tokyo,2009,9,18,13,39060
Tokyo,2009,9,18,14,39310
Tokyo,2009,9,18,15,39090
Tokyo,2009,9,18,16,39760
Tokyo,2009,9,18,17,39950
Tokyo,2009,9,18,18,39960
Tokyo,2009,9,18,19,38150
Tokyo,2009,9,18,20,36010
Tokyo,2009,9,18,21,33600
Tokyo,2009,9,18,22,32940
Tokyo,2009,9,18,23,30940
Tokyo,2009,9,19,0,28380
Tokyo,2009,9,19,1,26720
Tokyo,2009,9,19,2,25760
Tokyo,2009,9,19,3,25210
Tokyo,2009,9,19,4,24960
Tokyo,2009,9,19,5,24940
Tokyo,2009,9,19,6,25270
Tokyo,2009,9,19,7,27320
Tokyo,2009,9,19,8,29620
Tokyo,2009,9,19,9,32040
Tokyo,2009,9,19,10,33460
Tokyo,2009,9,19,11,33900
Tokyo,2009,9,19,12,33410
Tokyo,2009,9,19,13,33640
Tokyo,2009,9,19,14,33520
Tokyo,2009,9,19,15,33120
Tokyo,2009,9,19,16,33280
Tokyo,2009,9,19,17,34120
Tokyo,2009,9,19,18,35350
Tokyo,2009,9,19,19,34360
Tokyo,2009,9,19,20,32850
Tokyo,2009,9,19,21,30700
Tokyo,2009,9,19,22,30040
Tokyo,2009,9,19,23,28300
Tokyo,2009,9,20,0,26130
Tokyo,2009,9,20,1,24730
Tokyo,2009,9,20,2,23990
Tokyo,2009,9,20,3,23500
Tokyo,2009,9,20,4,23230
Tokyo,2009,9,20,5,23030
Tokyo,2009,9,20,6,23320
Tokyo,2009,9,20,7,24930
Tokyo,2009,9,20,8,27140
Tokyo,2009,9,20,9,29140
Tokyo,2009,9,20,10,30440
Tokyo,2009,9,20,11,31050
Tokyo,2009,9,20,12,31340
Tokyo,2009,9,20,13,31590
Tokyo,2009,9,20,14,31610
Tokyo,2009,9,20,15,31660
Tokyo,2009,9,20,16,31620
Tokyo,2009,9,20,17,32640
Tokyo,2009,9,20,18,34590
Tokyo,2009,9,20,19,33720
Tokyo,2009,9,20,20,32440
Tokyo,2009,9,20,21,30620
Tokyo,2009,9,20,22,29040
Tokyo,2009,9,20,23,27190
Tokyo,2009,9,21,0,25270
Tokyo,2009,9,21,1,23990
Tokyo,2009,9,21,2,23290
Tokyo,2009,9,21,3,23100
Tokyo,2009,9,21,4,22980
Tokyo,2009,9,21,5,23160
Tokyo,2009,9,21,6,23810
Tokyo,2009,9,21,7,25890
Tokyo,2009,9,21,8,28660
Tokyo,2009,9,21,9,30910
Tokyo,2009,9,21,10,32130
Tokyo,2009,9,21,11,32420
Tokyo,2009,9,21,12,32070
Tokyo,2009,9,21,13,32210
Tokyo,2009,9,21,14,32380
Tokyo,2009,9,21,15,32280
Tokyo,2009,9,21,16,32840
Tokyo,2009,9,21,17,34490
Tokyo,2009,9,21,18,35770
Tokyo,2009,9,21,19,34950
Tokyo,2009,9,21,20,33510
Tokyo,2009,9,21,21,31740
Tokyo,2009,9,21,22,30330
Tokyo,2009,9,21,23,28830
Tokyo,2009,9,22,0,26560
Tokyo,2009,9,22,1,25160
Tokyo,2009,9,22,2,24500
Tokyo,2009,9,22,3,24080
Tokyo,2009,9,22,4,23960
Tokyo,2009,9,22,5,23920
Tokyo,2009,9,22,6,24420
Tokyo,2009,9,22,7,26640
Tokyo,2009,9,22,8,29700
Tokyo,2009,9,22,9,32320
Tokyo,2009,9,22,10,33830
Tokyo,2009,9,22,11,34460
Tokyo,2009,9,22,12,33970
Tokyo,2009,9,22,13,34170
Tokyo,2009,9,22,14,34330
Tokyo,2009,9,22,15,34030
Tokyo,2009,9,22,16,34380
Tokyo,2009,9,22,17,35680
Tokyo,2009,9,22,18,37060
Tokyo,2009,9,22,19,35960
Tokyo,2009,9,22,20,34600
Tokyo,2009,9,22,21,32730
Tokyo,2009,9,22,22,31190
Tokyo,2009,9,22,23,29550
Tokyo,2009,9,23,0,27130
Tokyo,2009,9,23,1,25660
Tokyo,2009,9,23,2,24880
Tokyo,2009,9,23,3,24410
Tokyo,2009,9,23,4,24260
Tokyo,2009,9,23,5,24310
Tokyo,2009,9,23,6,24820
Tokyo,2009,9,23,7,27050
Tokyo,2009,9,23,8,30400
Tokyo,2009,9,23,9,33410
Tokyo,2009,9,23,10,34980
Tokyo,2009,9,23,11,35620
Tokyo,2009,9,23,12,35190
Tokyo,2009,9,23,13,35870
Tokyo,2009,9,23,14,35930
Tokyo,2009,9,23,15,35730
Tokyo,2009,9,23,16,35910
Tokyo,2009,9,23,17,37130
Tokyo,2009,9,23,18,38190
Tokyo,2009,9,23,19,37070
Tokyo,2009,9,23,20,35440
Tokyo,2009,9,23,21,33460
Tokyo,2009,9,23,22,31680
Tokyo,2009,9,23,23,29560
Tokyo,2009,9,24,0,27160
Tokyo,2009,9,24,1,25680
Tokyo,2009,9,24,2,24950
Tokyo,2009,9,24,3,24600
Tokyo,2009,9,24,4,24560
Tokyo,2009,9,24,5,24970
Tokyo,2009,9,24,6,26580
Tokyo,2009,9,24,7,30150
Tokyo,2009,9,24,8,34980
Tokyo,2009,9,24,9,39160
Tokyo,2009,9,24,10,40910
Tokyo,2009,9,24,11,41780
Tokyo,2009,9,24,12,40080
Tokyo,2009,9,24,13,41690
Tokyo,2009,9,24,14,42290
Tokyo,2009,9,24,15,41950
Tokyo,2009,9,24,16,42100
Tokyo,2009,9,24,17,41530
Tokyo,2009,9,24,18,41960
Tokyo,2009,9,24,19,39770
Tokyo,2009,9,24,20,37390
Tokyo,2009,9,24,21,34810
Tokyo,2009,9,24,22,33690
Tokyo,2009,9,24,23,31330
Tokyo,2009,9,25,0,28480
Tokyo,2009,9,25,1,26710
Tokyo,2009,9,25,2,25800
Tokyo,2009,9,25,3,25360
Tokyo,2009,9,25,4,25330
Tokyo,2009,9,25,5,25700
Tokyo,2009,9,25,6,27170
Tokyo,2009,9,25,7,30570
Tokyo,2009,9,25,8,34930
Tokyo,2009,9,25,9,39280
Tokyo,2009,9,25,10,41320
Tokyo,2009,9,25,11,42300
Tokyo,2009,9,25,12,40900
Tokyo,2009,9,25,13,42570
Tokyo,2009,9,25,14,43100
Tokyo,2009,9,25,15,42540
Tokyo,2009,9,25,16,42290
Tokyo,2009,9,25,17,41550
Tokyo,2009,9,25,18,41700
Tokyo,2009,9,25,19,39750
Tokyo,2009,9,25,20,37320
Tokyo,2009,9,25,21,34780
Tokyo,2009,9,25,22,33930
Tokyo,2009,9,25,23,31820
Tokyo,2009,9,26,0,29180
Tokyo,2009,9,26,1,27350
Tokyo,2009,9,26,2,26260
Tokyo,2009,9,26,3,25660
Tokyo,2009,9,26,4,25290
Tokyo,2009,9,26,5,25070
Tokyo,2009,9,26,6,25560
Tokyo,2009,9,26,7,27730
Tokyo,2009,9,26,8,30680
Tokyo,2009,9,26,9,33880
Tokyo,2009,9,26,10,35570
Tokyo,2009,9,26,11,36200
Tokyo,2009,9,26,12,35780
Tokyo,2009,9,26,13,36780
Tokyo,2009,9,26,14,37290
Tokyo,2009,9,26,15,36980
Tokyo,2009,9,26,16,36580
Tokyo,2009,9,26,17,36890
Tokyo,2009,9,26,18,37660
Tokyo,2009,9,26,19,36180
Tokyo,2009,9,26,20,34370
Tokyo,2009,9,26,21,32140
Tokyo,2009,9,26,22,31350
Tokyo,2009,9,26,23,29460
Tokyo,2009,9,27,0,27070
Tokyo,2009,9,27,1,25570
Tokyo,2009,9,27,2,24650
Tokyo,2009,9,27,3,24140
Tokyo,2009,9,27,4,23890
Tokyo,2009,9,27,5,23890
Tokyo,2009,9,27,6,24000
Tokyo,2009,9,27,7,25560
Tokyo,2009,9,27,8,27550
Tokyo,2009,9,27,9,29850
Tokyo,2009,9,27,10,31200
Tokyo,2009,9,27,11,31580
Tokyo,2009,9,27,12,31700
Tokyo,2009,9,27,13,31590
Tokyo,2009,9,27,14,31430
Tokyo,2009,9,27,15,31360
Tokyo,2009,9,27,16,32000
Tokyo,2009,9,27,17,34410
Tokyo,2009,9,27,18,35740
Tokyo,2009,9,27,19,34900
Tokyo,2009,9,27,20,33380
Tokyo,2009,9,27,21,31460
Tokyo,2009,9,27,22,29870
Tokyo,2009,9,27,23,27990
Tokyo,2009,9,28,0,25870
Tokyo,2009,9,28,1,24510
Tokyo,2009,9,28,2,23870
Tokyo,2009,9,28,3,23550
Tokyo,2009,9,28,4,23710
Tokyo,2009,9,28,5,24330
Tokyo,2009,9,28,6,26210
Tokyo,2009,9,28,7,29760
Tokyo,2009,9,28,8,34370
Tokyo,2009,9,28,9,38400
Tokyo,2009,9,28,10,40070
Tokyo,2009,9,28,11,40920
Tokyo,2009,9,28,12,39080
Tokyo,2009,9,28,13,40350
Tokyo,2009,9,28,14,40840
Tokyo,2009,9,28,15,40410
Tokyo,2009,9,28,16,40820
Tokyo,2009,9,28,17,41260
Tokyo,2009,9,28,18,41400
Tokyo,2009,9,28,19,39440
Tokyo,2009,9,28,20,37180
Tokyo,2009,9,28,21,34850
Tokyo,2009,9,28,22,33930
Tokyo,2009,9,28,23,31670
Tokyo,2009,9,29,0,29000
Tokyo,2009,9,29,1,27280
Tokyo,2009,9,29,2,26290
Tokyo,2009,9,29,3,25900
Tokyo,2009,9,29,4,25780
Tokyo,2009,9,29,5,26320
Tokyo,2009,9,29,6,28150
Tokyo,2009,9,29,7,31660
Tokyo,2009,9,29,8,35750
Tokyo,2009,9,29,9,39390
Tokyo,2009,9,29,10,40870
Tokyo,2009,9,29,11,41310
Tokyo,2009,9,29,12,39120
Tokyo,2009,9,29,13,40330
Tokyo,2009,9,29,14,40790
Tokyo,2009,9,29,15,40650
Tokyo,2009,9,29,16,41540
Tokyo,2009,9,29,17,42050
Tokyo,2009,9,29,18,41680
Tokyo,2009,9,29,19,39720
Tokyo,2009,9,29,20,37500
Tokyo,2009,9,29,21,35030
Tokyo,2009,9,29,22,34100
Tokyo,2009,9,29,23,31670
Tokyo,2009,9,30,0,28880
Tokyo,2009,9,30,1,27100
Tokyo,2009,9,30,2,26040
Tokyo,2009,9,30,3,25610
Tokyo,2009,9,30,4,25510
Tokyo,2009,9,30,5,25940
Tokyo,2009,9,30,6,27810
Tokyo,2009,9,30,7,31130
Tokyo,2009,9,30,8,34950
Tokyo,2009,9,30,9,38270
Tokyo,2009,9,30,10,39390
Tokyo,2009,9,30,11,39650
Tokyo,2009,9,30,12,37430
Tokyo,2009,9,30,13,38420
Tokyo,2009,9,30,14,38780
Tokyo,2009,9,30,15,38690
Tokyo,2009,9,30,16,39480
Tokyo,2009,9,30,17,40090
Tokyo,2009,9,30,18,39510
Tokyo,2009,9,30,19,37770
Tokyo,2009,9,30,20,35790
Tokyo,2009,9,30,21,33520
Tokyo,2009,9,30,22,32800
Tokyo,2009,9,30,23,30580
Tokyo,2009,10,1,0,27990
Tokyo,2009,10,1,1,26350
Tokyo,2009,10,1,2,25430
Tokyo,2009,10,1,3,24970
Tokyo,2009,10,1,4,24930
Tokyo,2009,10,1,5,25440
Tokyo,2009,10,1,6,27160
Tokyo,2009,10,1,7,30350
Tokyo,2009,10,1,8,33700
Tokyo,2009,10,1,9,37120
Tokyo,2009,10,1,10,38470
Tokyo,2009,10,1,11,39140
Tokyo,2009,10,1,12,37410
Tokyo,2009,10,1,13,39630
Tokyo,2009,10,1,14,40030
Tokyo,2009,10,1,15,39590
Tokyo,2009,10,1,16,39620
Tokyo,2009,10,1,17,40170
Tokyo,2009,10,1,18,40230
Tokyo,2009,10,1,19,38320
Tokyo,2009,10,1,20,36310
Tokyo,2009,10,1,21,34020
Tokyo,2009,10,1,22,33330
Tokyo,2009,10,1,23,31140
Tokyo,2009,10,2,0,28470
Tokyo,2009,10,2,1,26780
Tokyo,2009,10,2,2,25910
Tokyo,2009,10,2,3,25580
Tokyo,2009,10,2,4,25410
Tokyo,2009,10,2,5,26010
Tokyo,2009,10,2,6,27710
Tokyo,2009,10,2,7,30950
Tokyo,2009,10,2,8,34790
Tokyo,2009,10,2,9,38330
Tokyo,2009,10,2,10,39620
Tokyo,2009,10,2,11,39890
Tokyo,2009,10,2,12,37770
Tokyo,2009,10,2,13,39650
Tokyo,2009,10,2,14,39960
Tokyo,2009,10,2,15,40030
Tokyo,2009,10,2,16,40750
Tokyo,2009,10,2,17,41420
Tokyo,2009,10,2,18,40810
Tokyo,2009,10,2,19,38850
Tokyo,2009,10,2,20,36790
Tokyo,2009,10,2,21,34550
Tokyo,2009,10,2,22,33890
Tokyo,2009,10,2,23,31790
Tokyo,2009,10,3,0,29210
Tokyo,2009,10,3,1,27460
Tokyo,2009,10,3,2,26430
Tokyo,2009,10,3,3,25850
Tokyo,2009,10,3,4,25490
Tokyo,2009,10,3,5,25500
Tokyo,2009,10,3,6,25850
Tokyo,2009,10,3,7,28000
Tokyo,2009,10,3,8,30980
Tokyo,2009,10,3,9,33850
Tokyo,2009,10,3,10,35330
Tokyo,2009,10,3,11,35690
Tokyo,2009,10,3,12,34990
Tokyo,2009,10,3,13,35130
Tokyo,2009,10,3,14,34860
Tokyo,2009,10,3,15,34450
Tokyo,2009,10,3,16,34790
Tokyo,2009,10,3,17,36360
Tokyo,2009,10,3,18,36950
Tokyo,2009,10,3,19,35740
Tokyo,2009,10,3,20,34080
Tokyo,2009,10,3,21,31970
Tokyo,2009,10,3,22,30900
Tokyo,2009,10,3,23,29070
Tokyo,2009,10,4,0,26890
Tokyo,2009,10,4,1,25250
Tokyo,2009,10,4,2,24410
Tokyo,2009,10,4,3,23990
Tokyo,2009,10,4,4,23660
Tokyo,2009,10,4,5,23660
Tokyo,2009,10,4,6,23840
Tokyo,2009,10,4,7,25330
Tokyo,2009,10,4,8,27360
Tokyo,2009,10,4,9,29380
Tokyo,2009,10,4,10,30700
Tokyo,2009,10,4,11,31170
Tokyo,2009,10,4,12,31500
Tokyo,2009,10,4,13,31720
Tokyo,2009,10,4,14,31730
Tokyo,2009,10,4,15,31610
Tokyo,2009,10,4,16,31990
Tokyo,2009,10,4,17,34640
Tokyo,2009,10,4,18,36010
Tokyo,2009,10,4,19,35130
Tokyo,2009,10,4,20,33700
Tokyo,2009,10,4,21,31770
Tokyo,2009,10,4,22,30120
Tokyo,2009,10,4,23,28060
Tokyo,2009,10,5,0,25890
Tokyo,2009,10,5,1,24620
Tokyo,2009,10,5,2,23950
Tokyo,2009,10,5,3,23750
Tokyo,2009,10,5,4,23780
Tokyo,2009,10,5,5,24400
Tokyo,2009,10,5,6,26360
Tokyo,2009,10,5,7,29830
Tokyo,2009,10,5,8,33920
Tokyo,2009,10,5,9,37380
Tokyo,2009,10,5,10,38710
Tokyo,2009,10,5,11,38990
Tokyo,2009,10,5,12,36920
Tokyo,2009,10,5,13,38950
Tokyo,2009,10,5,14,39240
Tokyo,2009,10,5,15,39270
Tokyo,2009,10,5,16,40120
Tokyo,2009,10,5,17,40640
Tokyo,2009,10,5,18,39830
Tokyo,2009,10,5,19,37940
Tokyo,2009,10,5,20,35790
Tokyo,2009,10,5,21,33550
Tokyo,2009,10,5,22,32910
Tokyo,2009,10,5,23,30740
Tokyo,2009,10,6,0,28250
Tokyo,2009,10,6,1,26690
Tokyo,2009,10,6,2,25820
Tokyo,2009,10,6,3,25500
Tokyo,2009,10,6,4,25360
Tokyo,2009,10,6,5,25950
Tokyo,2009,10,6,6,27870
Tokyo,2009,10,6,7,31110
Tokyo,2009,10,6,8,34940
Tokyo,2009,10,6,9,38230
Tokyo,2009,10,6,10,39240
Tokyo,2009,10,6,11,39390
Tokyo,2009,10,6,12,37120
Tokyo,2009,10,6,13,38960
Tokyo,2009,10,6,14,39140
Tokyo,2009,10,6,15,39130
Tokyo,2009,10,6,16,39790
Tokyo,2009,10,6,17,40580
Tokyo,2009,10,6,18,39960
Tokyo,2009,10,6,19,38040
Tokyo,2009,10,6,20,36010
Tokyo,2009,10,6,21,33890
Tokyo,2009,10,6,22,33150
Tokyo,2009,10,6,23,30930
Tokyo,2009,10,7,0,28250
Tokyo,2009,10,7,1,26640
Tokyo,2009,10,7,2,25850
Tokyo,2009,10,7,3,25430
Tokyo,2009,10,7,4,25360
Tokyo,2009,10,7,5,25900
Tokyo,2009,10,7,6,27890
Tokyo,2009,10,7,7,31020
Tokyo,2009,10,7,8,34930
Tokyo,2009,10,7,9,38210
Tokyo,2009,10,7,10,39270
Tokyo,2009,10,7,11,39550
Tokyo,2009,10,7,12,37320
Tokyo,2009,10,7,13,39320
Tokyo,2009,10,7,14,39530
Tokyo,2009,10,7,15,39260
Tokyo,2009,10,7,16,39970
Tokyo,2009,10,7,17,40530
Tokyo,2009,10,7,18,39570
Tokyo,2009,10,7,19,37640
Tokyo,2009,10,7,20,35650
Tokyo,2009,10,7,21,33580
Tokyo,2009,10,7,22,32800
Tokyo,2009,10,7,23,30840
Tokyo,2009,10,8,0,28260
Tokyo,2009,10,8,1,26780
Tokyo,2009,10,8,2,26160
Tokyo,2009,10,8,3,25870
Tokyo,2009,10,8,4,25680
Tokyo,2009,10,8,5,26050
Tokyo,2009,10,8,6,27630
Tokyo,2009,10,8,7,30680
Tokyo,2009,10,8,8,34390
Tokyo,2009,10,8,9,37850
Tokyo,2009,10,8,10,39210
Tokyo,2009,10,8,11,39760
Tokyo,2009,10,8,12,37810
Tokyo,2009,10,8,13,39630
Tokyo,2009,10,8,14,39910
Tokyo,2009,10,8,15,39560
Tokyo,2009,10,8,16,39380
Tokyo,2009,10,8,17,40030
Tokyo,2009,10,8,18,39650
Tokyo,2009,10,8,19,37580
Tokyo,2009,10,8,20,35480
Tokyo,2009,10,8,21,33310
Tokyo,2009,10,8,22,32690
Tokyo,2009,10,8,23,30540
Tokyo,2009,10,9,0,28020
Tokyo,2009,10,9,1,26490
Tokyo,2009,10,9,2,25740
Tokyo,2009,10,9,3,25320
Tokyo,2009,10,9,4,25160
Tokyo,2009,10,9,5,25710
Tokyo,2009,10,9,6,27060
Tokyo,2009,10,9,7,29780
Tokyo,2009,10,9,8,33220
Tokyo,2009,10,9,9,36450
Tokyo,2009,10,9,10,37570
Tokyo,2009,10,9,11,37970
Tokyo,2009,10,9,12,35990
Tokyo,2009,10,9,13,38030
Tokyo,2009,10,9,14,38280
Tokyo,2009,10,9,15,37910
Tokyo,2009,10,9,16,38200
Tokyo,2009,10,9,17,39320
Tokyo,2009,10,9,18,38800
Tokyo,2009,10,9,19,37000
Tokyo,2009,10,9,20,35080
Tokyo,2009,10,9,21,32860
Tokyo,2009,10,9,22,32460
Tokyo,2009,10,9,23,30410
Tokyo,2009,10,10,0,28000
Tokyo,2009,10,10,1,26660
Tokyo,2009,10,10,2,25770
Tokyo,2009,10,10,3,25250
Tokyo,2009,10,10,4,24920
Tokyo,2009,10,10,5,25080
Tokyo,2009,10,10,6,25570
Tokyo,2009,10,10,7,27240
Tokyo,2009,10,10,8,29530
Tokyo,2009,10,10,9,31560
Tokyo,2009,10,10,10,32600
Tokyo,2009,10,10,11,32930
Tokyo,2009,10,10,12,32230
Tokyo,2009,10,10,13,32530
Tokyo,2009,10,10,14,32500
Tokyo,2009,10,10,15,32350
Tokyo,2009,10,10,16,32780
Tokyo,2009,10,10,17,35040
Tokyo,2009,10,10,18,35540
Tokyo,2009,10,10,19,34680
Tokyo,2009,10,10,20,33150
Tokyo,2009,10,10,21,31350
Tokyo,2009,10,10,22,30050
Tokyo,2009,10,10,23,28260
Tokyo,2009,10,11,0,26120
Tokyo,2009,10,11,1,24910
Tokyo,2009,10,11,2,24330
Tokyo,2009,10,11,3,23900
Tokyo,2009,10,11,4,23590
Tokyo,2009,10,11,5,23580
Tokyo,2009,10,11,6,23710
Tokyo,2009,10,11,7,25010
Tokyo,2009,10,11,8,26700
Tokyo,2009,10,11,9,28390
Tokyo,2009,10,11,10,29330
Tokyo,2009,10,11,11,29590
Tokyo,2009,10,11,12,29650
Tokyo,2009,10,11,13,29590
Tokyo,2009,10,11,14,29500
Tokyo,2009,10,11,15,29460
Tokyo,2009,10,11,16,30050
Tokyo,2009,10,11,17,32990
Tokyo,2009,10,11,18,33940
Tokyo,2009,10,11,19,33190
Tokyo,2009,10,11,20,31980
Tokyo,2009,10,11,21,30370
Tokyo,2009,10,11,22,28930
Tokyo,2009,10,11,23,27480
Tokyo,2009,10,12,0,25560
Tokyo,2009,10,12,1,24210
Tokyo,2009,10,12,2,23550
Tokyo,2009,10,12,3,23190
Tokyo,2009,10,12,4,23130
Tokyo,2009,10,12,5,23340
Tokyo,2009,10,12,6,23890
Tokyo,2009,10,12,7,25840
Tokyo,2009,10,12,8,28320
Tokyo,2009,10,12,9,30400
Tokyo,2009,10,12,10,31450
Tokyo,2009,10,12,11,31900
Tokyo,2009,10,12,12,31500
Tokyo,2009,10,12,13,31900
Tokyo,2009,10,12,14,31940
Tokyo,2009,10,12,15,31970
