day,MW,Temp,Trend,Random,Seasonal
3/30/07,1197.708333,NA,1329.156457,36.62327666,-168.0714005
3/31/07,1102.916667,NA,1328.644471,-56.3402752,-169.387529
4/1/07,1065.5,NA,1328.6818,-88.83934565,-174.342454
4/2/07,1176.791667,NA,1329.142987,12.86039342,-165.2117137
4/3/07,1189.833333,NA,1329.307941,27.29450953,-166.7691174
4/4/07,1199.791667,NA,1329.512279,38.01473132,-167.7353438
4/5/07,1204.083333,NA,1329.55874,37.40636537,-162.8817724
4/6/07,1195.041667,NA,1329.542873,34.62476068,-169.1259668
4/7/07,1093.75,NA,1329.32495,-66.76297579,-168.8119746
4/8/07,1047.166667,NA,1329.323238,-104.6377638,-177.5188076
4/9/07,1186.083333,NA,1329.636594,25.77533145,-169.3285923
4/10/07,1184.083333,NA,1329.587507,29.77536407,-175.2795382
4/11/07,1176.5,NA,1329.584539,21.93133276,-175.0158722
4/12/07,1179.291667,NA,1329.5568,6.739242084,-157.0043751
4/13/07,1189.666667,NA,1329.425521,13.00753954,-152.766394
4/14/07,1121.125,NA,1329.191845,-71.31157331,-136.755272
4/15/07,1085.5,NA,1329.21616,-83.92978923,-159.7863712
4/16/07,1204.916667,NA,1329.563535,37.48492049,-162.1317887
4/17/07,1168.375,NA,1329.583854,12.98007705,-174.1889315
4/18/07,1186.625,NA,1329.598923,27.61704704,-170.59097
4/19/07,1202.5,NA,1329.615818,39.55711554,-166.6729335
4/20/07,1187.333333,NA,1329.649608,19.52394528,-161.8402198
4/21/07,1091.666667,NA,1329.307599,-108.8141826,-128.8267495
4/22/07,1079.875,NA,1329.198581,-157.2948577,-92.02872278
4/23/07,1188.166667,NA,1329.416845,-57.95566985,-83.29450882
4/24/07,1190.833333,NA,1329.310681,-32.60664833,-105.8706993
4/25/07,1182.458333,NA,1329.334311,9.093416905,-155.9693947
4/26/07,1235.25,NA,1329.444128,49.07761456,-143.271743
4/27/07,1301.875,NA,1329.397096,115.5222982,-143.0443947
4/28/07,1289.25,NA,1329.132485,83.53206661,-123.4145512
4/29/07,1190.291667,NA,1329.146754,-13.30827912,-125.5468082
4/30/07,1301.958333,NA,1329.486708,100.2372036,-127.7655786
5/1/07,1209.041667,NA,1329.430087,5.4648944,-125.8533151
5/2/07,1183.583333,NA,1329.418558,-14.08605146,-131.7491729
5/3/07,1168.583333,NA,1329.428832,-18.46191578,-142.3835825
5/4/07,1177.458333,NA,1329.412736,-25.23292034,-126.7214821
5/5/07,1088.375,NA,1329.193101,-127.1873235,-113.6307776
5/6/07,1131.041667,NA,1329.2068,-111.4982824,-86.66685064
5/7/07,1407.041667,NA,1329.566275,171.4297672,-93.9543751
5/8/07,1524.833333,NA,1329.619813,287.7834691,-92.56994914
5/9/07,1448.25,NA,1329.6439,212.3602303,-93.75413048
5/10/07,1296.333333,NA,1329.629631,73.42818533,-106.7244827
5/11/07,1264.166667,NA,1329.642416,19.77221664,-85.2479661
5/12/07,1098.041667,NA,1329.476663,-129.7293489,-101.7056471
5/13/07,1116.208333,NA,1329.3689,-142.9242935,-70.23627334
5/14/07,1354.416667,NA,1329.539106,40.34896159,-15.47140054
5/15/07,1286.291667,NA,1329.461937,-14.37080358,-28.79946642
5/16/07,1261.041667,NA,1329.498352,-88.41850416,19.96181864
5/17/07,1254.875,NA,1329.529174,-109.9029138,35.24873971
5/18/07,1255.083333,NA,1329.536252,-133.3981356,58.9452172
5/19/07,1197.625,NA,1329.338078,-137.8638564,6.150778194
5/20/07,1189.166667,NA,1329.371297,-90.2698088,-49.93482194
5/21/07,1309.5,NA,1329.697667,43.28131645,-63.47898371
5/22/07,1313.875,NA,1329.766275,25.60988788,-41.50116245
5/23/07,1389.125,NA,1329.886138,128.0644052,-68.82554275
5/24/07,1452.25,NA,1329.593215,218.120064,-95.46327921
5/25/07,1440.541667,NA,1329.729517,234.0560881,-123.243938
5/26/07,1270.75,NA,1329.675978,76.5051912,-135.431169
5/27/07,1134.958333,NA,1329.706571,-52.72324976,-142.0249883
5/28/07,1288.791667,NA,1329.948238,46.27373328,-87.43030465
5/29/07,1343.666667,NA,1329.920612,113.7041149,-99.95806068
5/30/07,1281.458333,NA,1329.74664,77.15007053,-125.4383771
5/31/07,1283.416667,NA,1329.506457,68.25013576,-114.3399263
6/1/07,1275.375,NA,1329.342759,40.77661978,-94.74437836
6/2/07,1199.416667,NA,1329.138763,-87.24751591,-42.47458058
6/3/07,1210.875,NA,1329.0318,-141.0770495,22.92024982
6/4/07,1340.791667,NA,1329.095727,-13.81372595,25.509666
6/5/07,1244.5,NA,1328.862964,-46.09655374,-38.26641033
6/6/07,1205.416667,NA,1328.641617,-45.5417266,-77.68322376
6/7/07,1252.666667,NA,1328.554517,-5.490731823,-70.39711809
6/8/07,1306.625,NA,1328.386823,21.29578155,-43.05760406
6/9/07,1318.625,NA,1328.198238,-46.63109386,37.05785582
6/10/07,1353.25,NA,1328.311366,-82.60193535,107.5405695
6/11/07,1482.458333,NA,1328.571297,170.7067241,-16.81968821
6/12/07,1566.291667,NA,1328.549265,256.2368774,-18.49447621
6/13/07,1770.875,NA,1328.691389,338.6894867,103.4941246
6/14/07,1928.875,NA,1329.017644,389.9543758,209.9029798
6/15/07,1949.958333,NA,1329.372781,418.3136224,202.2719295
6/16/07,1356.083333,NA,1329.438877,-77.69071552,104.3351715
6/17/07,1416.125,NA,1329.443101,-8.026967961,94.70886691
6/18/07,1729.541667,NA,1329.617188,208.2322297,191.6922492
6/19/07,1526.125,NA,1329.384768,20.10696876,176.6332635
6/20/07,1394.333333,NA,1329.088877,-21.04347155,86.28792757
6/21/07,1483.583333,NA,1328.757941,36.07834841,118.7470437
6/22/07,1555.791667,NA,1328.633055,-1.489329344,228.6479406
6/23/07,1396.833333,NA,1328.62027,-113.907268,182.1203314
6/24/07,1289.458333,NA,1328.570384,-171.8199719,132.7079211
6/25/07,1542.625,NA,1328.583284,136.0424221,77.99929418
6/26/07,1617.25,NA,1328.64995,247.5060555,41.09399411
6/27/07,1506.25,NA,1328.766845,109.9757555,67.5073992
6/28/07,1491.583333,NA,1329.117644,-40.98313234,203.4488212
6/29/07,1467.666667,NA,1329.275635,-131.2996849,269.6907162
6/30/07,1309.541667,NA,1329.09664,-270.5655198,251.0105466
7/1/07,1291.041667,NA,1328.959768,-252.5761036,214.6580026
7/2/07,1545.333333,NA,1329.223695,-23.56887597,239.6785146
7/3/07,1734.583333,NA,1329.301206,114.2945658,290.9875614
7/4/07,1796.333333,NA,1329.355658,150.5361754,316.4414998
7/5/07,2142.958333,NA,1329.521297,559.4892017,253.9478343
7/6/07,1969.333333,NA,1329.423809,380.7985461,259.1109784
7/7/07,1429.333333,NA,1329.133854,-107.3948166,207.5942955
7/8/07,1513.625,NA,1329.040818,-97.54533845,282.1295205
7/9/07,1640.25,NA,1329.204288,-70.33294445,381.3786562
7/10/07,1450,NA,1329.282028,-175.7487142,296.4666862
7/11/07,1406.25,NA,1329.252918,-155.7816887,232.7787703
7/12/07,1440.583333,NA,1329.114448,-57.40657459,168.8754598
7/13/07,1525.25,NA,1328.85269,-20.01699533,216.4143052
7/14/07,1484.166667,NA,1328.094357,-113.9200612,269.9923711
7/15/07,1502.625,NA,1327.540361,-87.17774223,262.2623809
7/16/07,1527.875,NA,1327.410338,-76.2202406,276.6849021
7/17/07,1454.291667,NA,1327.034654,-193.2001982,320.4572113
7/18/07,1433.291667,NA,1326.686023,-165.8949308,272.500574
7/19/07,1464.666667,NA,1326.532256,-143.0583685,281.1927788
7/20/07,1478.166667,NA,1326.301434,-182.0358146,333.9010469
7/21/07,1467.708333,NA,1325.887393,-155.93663,297.7575701
7/22/07,1572.125,NA,1325.675065,-71.29326735,317.7432028
7/23/07,1830.083333,NA,1325.933055,99.03788073,405.1123972
7/24/07,1660.125,NA,1326.004631,-75.56944151,409.6898108
7/25/07,1546.625,NA,1326.08237,-101.0699144,321.612544
7/26/07,1526.791667,NA,1326.217987,-68.38069396,268.9543737
7/27/07,1581.708333,NA,1326.218786,-10.07924256,265.5687899
7/28/07,1547.875,NA,1325.803033,-7.246007072,229.3179745
7/29/07,1472.458333,NA,1325.722325,-26.59822495,173.3342335
7/30/07,1729,NA,1326.094357,223.3142506,179.5913926
7/31/07,1805.791667,NA,1326.504402,291.3022154,187.9850489
8/1/07,1719.25,NA,1326.650635,197.3345702,195.2647945
8/2/07,1622.791667,NA,1326.830544,64.99503989,230.9660828
8/3/07,1725.708333,NA,1326.738421,146.1378807,252.8320319
8/4/07,1695.75,NA,1326.838991,141.0050856,227.905923
8/5/07,1256.75,NA,1326.82906,-200.5095263,130.4304664
8/6/07,1265.375,NA,1327.291503,-123.5234043,61.60690145
8/7/07,1327.708333,NA,1327.492759,-73.7318029,73.94737764
8/8/07,1396.541667,NA,1327.662507,-27.90455241,96.78371163
8/9/07,1459.25,NA,1327.79527,-39.07863917,170.5333692
8/10/07,1563.958333,NA,1327.823809,-3.149480653,239.2840052
8/11/07,1339.75,NA,1327.608512,-248.6152504,260.7567384
8/12/07,1294,NA,1327.543444,-254.8799601,221.3365166
8/13/07,1510.125,NA,1327.895156,-88.34294119,270.5727853
8/14/07,1555.458333,NA,1327.814448,-99.00737367,326.6512589
8/15/07,1560.833333,NA,1327.71753,-45.36738672,278.4831898
8/16/07,1532.625,NA,1327.694471,-42.98168874,247.9122178
8/17/07,1492.333333,NA,1327.738078,-89.49780094,254.0930561
8/18/07,1352.541667,NA,1327.579517,-178.7785739,203.740724
8/19/07,1362.5,NA,1327.663307,-136.0441317,170.8808251
8/20/07,1706.625,NA,1328.004288,201.1629623,177.4577495
8/21/07,1818.916667,NA,1328.2068,308.7855813,181.9242857
8/22/07,1907,NA,1328.158626,338.8428873,239.9984866
8/23/07,1882.541667,NA,1328.306457,321.2537646,232.9814448
8/24/07,1695,NA,1328.266046,151.6723067,215.0616471
8/25/07,1459.375,NA,1328.225635,-100.5909842,231.7403489
8/26/07,1380.5,NA,1328.24527,-203.4474096,255.7021395
8/27/07,1584.166667,NA,1328.368558,34.93290682,220.8652022
8/28/07,1805.166667,NA,1328.145042,244.3066674,232.7149576
8/29/07,2064.833333,NA,1327.740475,470.6602878,266.4325701
8/30/07,2107.208333,NA,1327.396982,431.3313739,348.4799771
8/31/07,2060.208333,NA,1327.048809,463.9265631,269.2329615
9/1/07,1782.333333,NA,1326.595612,265.9673165,189.7704044
9/2/07,1654,NA,1326.557599,202.4714098,124.9709915
9/3/07,1683.625,NA,1326.833398,147.1611358,209.6304664
9/4/07,1611.541667,NA,1326.847439,51.82017036,232.8740574
9/5/07,1512.125,NA,1326.890475,-17.33713558,202.5716601
9/6/07,1667.833333,NA,1326.988763,131.8392832,209.005287
9/7/07,1436.625,NA,1327.031343,-59.54225626,169.1359132
9/8/07,1381.333333,NA,1326.76285,-76.95655828,131.5270417
9/9/07,1291.708333,NA,1326.735448,-120.7855651,85.7584507
9/10/07,1423.875,NA,1326.99189,11.49698479,85.3861252
9/11/07,1456.666667,NA,1326.846342,-2.852987559,132.6733122
9/12/07,1343,NA,1326.685726,-120.859103,137.1733774
9/13/07,1305.041667,NA,1326.615977,-129.9254272,108.3511171
9/14/07,1333.333333,NA,1326.544858,-17.11386492,23.90234021
9/15/07,1187.25,NA,1326.201137,-171.2287051,32.27756852
9/16/07,1178.791667,NA,1326.138351,-168.7873972,21.44071268
9/17/07,1334.916667,NA,1326.462666,-12.063816,20.5178164
9/18/07,1329.75,NA,1326.43173,-31.97547614,35.29374595
9/19/07,1212.916667,NA,1326.363808,-146.8421754,33.39503427
9/20/07,1189.25,NA,1326.282986,-139.9241389,2.891152992
9/21/07,1225.75,NA,1326.211639,-140.2021559,39.74051698
9/22/07,1109.791667,NA,1325.917118,-251.4942955,35.36884379
9/23/07,1103.083333,NA,1325.742461,-263.5195564,40.86042892
9/24/07,1237.625,NA,1326.017689,-163.3613209,74.96863179
9/25/07,1272.791667,NA,1325.952963,-108.8627234,55.70142696
9/26/07,1325.041667,NA,1325.851137,-41.8536888,41.04421888
9/27/07,1350.916667,NA,1325.796913,-54.32025762,79.44001144
9/28/07,1203.041667,NA,1325.747598,-210.9706653,88.26473421
9/29/07,1097.541667,NA,1325.449881,-320.3186268,92.41041261
9/30/07,1107.916667,NA,1325.38036,-264.9745466,47.51085293
10/1/07,1232.958333,NA,1325.73173,-82.91058704,-9.862809826
10/2/07,1243.666667,NA,1325.767347,-62.77577323,-19.32490674
10/3/07,1253.041667,NA,1325.787666,-49.67097871,-23.07502089
10/4/07,1200.541667,NA,1325.770315,-50.06196045,-75.16668756
10/5/07,1179.083333,NA,1325.690406,-40.81354231,-105.7935304
10/6/07,1098.041667,NA,1325.412895,-85.68228008,-141.6889478
10/7/07,1094.375,NA,1325.3831,-93.53019267,-137.4779074
10/8/07,1219,NA,1325.792347,19.60959859,-126.4019452
10/9/07,1211.208333,NA,1325.797712,11.58355488,-126.1729335
10/10/07,1208.5,NA,1325.831274,22.65984321,-139.9911168
10/11/07,1203.125,NA,1325.879333,12.50605978,-135.2603927
10/12/07,1191.75,NA,1325.920315,-12.59439684,-121.5759178
10/13/07,1105.5,NA,1325.804219,-86.05785086,-134.2463679
10/14/07,1100.541667,NA,1325.977164,-98.40498067,-127.0305167
10/15/07,1202.166667,NA,1326.235611,-14.36321615,-109.7057287
10/16/07,1198.291667,NA,1326.142118,-40.02877388,-87.82167777
10/17/07,1199.666667,NA,1326.218831,-16.47481107,-110.0773529
10/18/07,1202.666667,NA,1326.29326,-26.32991544,-97.29667777
10/19/07,1211.958333,NA,1326.290748,4.384076737,-118.7164919
10/20/07,1087.333333,NA,1325.988123,-112.2216473,-126.4331422
10/21/07,1078.208333,NA,1325.968146,-122.7081444,-125.051668
10/22/07,1196.125,NA,1326.290863,8.402569887,-138.5684325
10/23/07,1209.083333,NA,1326.29326,18.47559663,-135.6855232
10/24/07,1229.333333,NA,1326.260497,30.88867556,-127.8158395
10/25/07,1230.916667,NA,1326.316776,39.50526069,-134.9053699
10/26/07,1189.041667,NA,1326.216433,17.18218502,-154.3569517
10/27/07,1104.375,NA,1325.814607,-68.72554492,-152.714062
10/28/07,1108.625,NA,1325.660611,-63.82569169,-153.2099198
10/29/07,1210,NA,1326.067347,34.0639528,-150.1312994
10/30/07,1186.833333,NA,1325.773169,9.902798198,-148.8426334
10/31/07,1191.833333,NA,1325.64657,16.27352553,-150.0867626
11/1/07,1211.25,NA,1325.651822,36.89112175,-151.2929433
11/2/07,1209.666667,NA,1325.688237,34.0709815,-150.0925519
11/3/07,1123.333333,NA,1325.503648,-56.20848686,-145.9618278
11/4/07,1118.791667,NA,1325.546685,-65.61615157,-141.1388663
11/5/07,1234.75,NA,1325.877849,45.35584777,-136.4836967
11/6/07,1229.416667,NA,1325.465863,22.9090115,-118.9582075
11/7/07,1230.958333,NA,1324.675338,37.16173492,-130.8787391
11/8/07,1208.75,NA,1324.099881,18.95064556,-134.3005264
11/9/07,1199.375,NA,1323.857758,10.59961816,-135.0823758
11/10/07,1144,NA,1323.530246,-55.85343142,-123.6768148
11/11/07,1112.875,NA,1323.593716,-84.16359123,-126.5551253
11/12/07,1225.25,NA,1323.892232,28.80098802,-127.4432205
11/13/07,1214.833333,NA,1323.77568,15.48831679,-124.4306634
11/14/07,1216.375,NA,1324.269173,16.8949541,-124.7891272
11/15/07,1223.5,NA,1325.643146,23.8957858,-126.0389315
11/16/07,1205.708333,NA,1327.336525,6.696405504,-128.3245969
11/17/07,1125.625,NA,1328.782986,-76.67371844,-126.4842675
11/18/07,1120.833333,NA,1329.947255,-84.08712352,-125.0267985
11/19/07,1219.5,NA,1330.998169,15.73914849,-127.237317
11/20/07,1235.041667,NA,1331.165178,13.6269665,-109.7504775
11/21/07,1260.25,NA,1331.005132,26.44593257,-97.2010646
11/22/07,1127.416667,NA,1330.563465,-90.18676475,-112.9600339
11/23/07,1155.375,NA,1329.960041,-44.25447512,-130.3305656
11/24/07,1164.375,NA,1328.947826,-49.62660493,-114.9462212
11/25/07,1182.375,NA,1328.348511,-45.43730291,-100.5362081
11/26/07,1312.833333,NA,1328.227963,81.81824177,-97.21287151
11/27/07,1285.958333,NA,1327.965977,59.25154249,-101.2591859
11/28/07,1292.375,NA,1327.536296,59.75667948,-94.91797588
11/29/07,1304.541667,NA,1327.321685,42.37452031,-65.15453818
11/30/07,1314.166667,NA,1327.175908,26.59544334,-39.60468495
12/1/07,1277.75,NA,1326.727392,-7.387221372,-41.59017093
12/2/07,1237.583333,NA,1326.535954,-49.0713701,-39.88125051
12/3/07,1283.666667,NA,1326.719972,2.546927356,-45.6002329
12/4/07,1286.458333,NA,1326.597369,-0.259400106,-39.87963603
12/5/07,1271.833333,NA,1326.601593,-14.24341837,-40.52484151
12/6/07,1317.5,NA,1326.910383,18.06754053,-27.4779237
12/7/07,1291.708333,NA,1326.992575,-25.6360472,-9.648194409
12/8/07,1279.291667,NA,1326.634812,-54.41933161,7.076185891
12/9/07,1272,NA,1326.591548,-70.41037858,15.81883103
12/10/07,1364.625,NA,1327.307073,12.70066186,24.61726547
12/11/07,1366.875,NA,1327.216776,19.67372122,19.98450292
12/12/07,1418,NA,1326.72979,71.79581842,19.47439202
12/13/07,1438.375,NA,1326.109242,110.3938941,1.8718643
12/14/07,1419.458333,NA,1325.467803,100.0129417,-6.02241163
12/15/07,1319.041667,NA,1323.996114,-22.91292261,17.95847552
12/16/07,1344.541667,NA,1323.94931,-19.22670278,39.81905934
12/17/07,1393.75,NA,1323.98447,15.6112783,54.15425178
12/18/07,1383,NA,1323.398397,4.434484434,55.1671187
12/19/07,1362.958333,NA,1323.631502,-8.769592539,48.09642399
12/20/07,1335.458333,NA,1324.355817,-19.32000024,30.42251662
12/21/07,1415.041667,NA,1325.295657,30.72582494,59.02018459
12/22/07,1373.25,NA,1326.093716,2.83203825,44.32424525
12/23/07,1298.875,NA,1326.518032,-54.68205177,27.0390202
12/24/07,1300.458333,NA,1327.147027,-41.65344773,14.96475406
12/25/07,1251.041667,NA,1326.938694,-50.20458928,-25.69243772
12/26/07,1364.666667,NA,1326.469744,84.49537811,-46.29845533
12/27/07,1448.875,NA,1326.277963,122.802048,-0.205011108
12/28/07,1431.041667,NA,1326.487666,93.15289605,11.40110435
12/29/07,1315.333333,NA,1326.180931,-14.54570148,3.6981037
12/30/07,1252.833333,NA,1326.252392,-74.25887825,0.83981929
12/31/07,1349.083333,NA,1326.75205,36.198868,-13.86758449
1/1/08,1287.375,NA,1326.56358,-1.53019267,-37.65838684
1/2/08,1364.833333,NA,1325.986867,78.18965404,-39.34318789
1/3/08,1380.333333,NA,1325.251479,82.49404086,-27.41218658
1/4/08,1251.791667,NA,1322.944858,-44.78130161,-26.37188978
1/5/08,1271.541667,NA,1321.517347,-63.35946534,13.38378537
1/6/08,1261.375,NA,1322.100566,-76.86874453,16.14317872
1/7/08,1328.541667,NA,1323.44326,-5.130714522,10.22912131
1/8/08,1411.416667,NA,1324.890406,58.1151922,28.41106847
1/9/08,1351.25,NA,1326.822826,7.417312222,17.00986169
1/10/08,1326.541667,NA,1328.499538,-7.851197236,5.893325487
1/11/08,1304.166667,NA,1328.873054,-42.40013722,17.69374949
1/12/08,1209.708333,NA,1328.755018,-144.5606558,25.51397128
1/13/08,1215.708333,NA,1329.112552,-125.6196088,12.21539007
1/14/08,1346.458333,NA,1329.648169,9.119334401,7.690830379
1/15/08,1346.166667,NA,1329.571456,7.073346143,9.5218643
1/16/08,1366.083333,NA,1329.798054,24.44692736,11.83835158
1/17/08,1370.083333,NA,1330.234698,32.63427243,7.214362669
1/18/08,1352.583333,NA,1330.52568,14.56576297,7.491890392
1/19/08,1257.958333,NA,1330.617118,-57.27544707,-15.38333792
1/20/08,1240.416667,NA,1329.959356,-91.35445881,1.811769714
1/21/08,1364.541667,NA,1329.203648,39.53415828,-4.196139614
1/22/08,1414.916667,NA,1328.067118,92.98136963,-6.131821284
1/23/08,1415,NA,1327.999653,88.02116089,-1.020813456
1/24/08,1426.125,NA,1328.279105,105.8762326,-8.030337266
1/25/08,1355.666667,NA,1328.691091,52.42923329,-25.45365755
1/26/08,1187.125,NA,1328.822027,-92.62701263,-49.07001437
1/27/08,1217.916667,NA,1328.499196,-57.93433487,-52.64819441
1/28/08,1347.958333,NA,1328.424424,62.63133701,-43.09742794
1/29/08,1448.625,NA,1327.613694,137.9803748,-16.96906851
1/30/08,1365.5,NA,1326.846228,69.10733179,-30.45355971
1/31/08,1409.041667,NA,1326.342689,116.6365392,-33.93756166
2/1/08,1353.541667,NA,1326.111068,59.47192736,-32.04132879
2/2/08,1354.166667,NA,1325.665748,70.72248182,-42.22156362
2/3/08,1238.541667,NA,1324.861068,-31.37042424,-54.94897719
2/4/08,1368.541667,NA,1325.652164,102.0811902,-59.19168756
2/5/08,1361.041667,NA,1326.338351,95.32463447,-60.621319
2/6/08,1312.291667,NA,1327.207073,68.55850596,-83.47391196
2/7/08,1303.583333,NA,1327.655817,64.3567284,-88.42921202
2/8/08,1281.583333,NA,1327.529904,43.87344399,-89.82001437
2/9/08,1186.375,NA,1326.838351,-61.1432716,-79.3200796
2/10/08,1153.791667,NA,1327.102963,-94.36900546,-78.94229095
2/11/08,1246.791667,NA,1328.323283,-7.88723768,-73.64437836
2/12/08,1221.916667,NA,1329.089721,-24.42466429,-82.7483901
2/13/08,1241.708333,NA,1330.210611,-4.89969691,-83.60258123
2/14/08,1276.208333,NA,1331.414607,19.60806565,-74.81433922
2/15/08,1269.333333,NA,1332.510726,19.27041072,-82.44780302
2/16/08,1171.625,NA,1332.918374,-60.53162776,-100.7617463
2/17/08,1138.333333,NA,1332.951707,-83.01933161,-111.5990424
2/18/08,1210.666667,NA,1332.999881,-28.83350317,-93.49971104
2/19/08,1275.458333,NA,1332.101479,40.79148052,-97.43462624
2/20/08,1245.708333,NA,1331.269516,6.870867343,-92.43204959
2/21/08,1301.208333,NA,1330.644744,45.5976449,-75.03405547
2/22/08,1266.625,NA,1330.124995,12.88996389,-76.38995892
2/23/08,1264.5,NA,1329.688123,4.663267865,-69.85139076
2/24/08,1227.666667,NA,1330.022712,-29.25970996,-73.09633531
2/25/08,1253.75,NA,1330.831502,9.933766887,-87.01526877
2/26/08,1247.75,NA,1330.931844,-0.199289213,-82.98255514
2/27/08,1221.791667,NA,1330.951251,-40.47691478,-68.68266929
2/28/08,1212.125,NA,1330.630474,-44.28136684,-74.22410765
2/29/08,1199,NA,1330.263922,-44.98741707,-86.27650491
3/1/08,1116.833333,NA,1328.960497,-115.3775834,-96.74958058
3/2/08,1142.625,NA,1327.509127,-82.07768125,-102.8064462
3/3/08,1230.791667,NA,1326.476251,6.726412027,-102.4109961
3/4/08,1223.791667,NA,1325.986411,10.49692736,-112.6916713
3/5/08,1225.75,NA,1326.039036,22.29136636,-122.5804025
3/6/08,1232.375,NA,1326.671685,36.07652618,-130.3732107
3/7/08,1215.583333,NA,1327.044287,22.96502912,-134.4259831
3/8/08,1106.541667,NA,1327.849653,-94.02656239,-127.2814235
3/9/08,1104.956522,NA,1328.690406,-100.7759072,-122.957977
3/10/08,1190.166667,NA,1329.535726,-15.49206978,-123.8769892
3/11/08,1175.625,NA,1329.349196,-24.3480647,-129.3761312
3/12/08,1181.166667,NA,1329.133328,-21.17281016,-126.7938515
3/13/08,1181.5,NA,1329.447712,-15.28487162,-132.6628403
3/14/08,1190.083333,NA,1329.678648,-6.480931488,-133.1143832
3/15/08,1113.625,NA,1329.410954,-87.65592653,-128.1300274
3/16/08,1114.25,NA,1329.64931,-70.45282803,-144.9464821
3/17/08,1206.458333,NA,1330.410269,25.21444203,-149.1663777
3/18/08,1180.458333,NA,1330.485383,-14.59302698,-135.4340228
3/19/08,1166.5,NA,1330.25479,-36.20651361,-127.5482759
3/20/08,1164,NA,1330.336981,-32.82724094,-133.5097404
3/21/08,1168.666667,NA,1330.496114,-14.81347708,-147.01597
3/22/08,1095.75,NA,1330.398054,-83.36518941,-151.282865
3/23/08,1039.458333,NA,1330.606502,-140.0788391,-151.0693294
3/24/08,1180.75,NA,1331.184013,-15.36628204,-135.0677313
3/25/08,1178.541667,NA,1331.486867,-10.03050252,-142.914698
3/26/08,1182.583333,NA,1331.864264,-8.950920002,-140.3300111
3/27/08,1206.666667,NA,1332.156502,16.81227308,-142.3021083
3/28/08,1199.083333,NA,1332.551479,21.00948443,-154.4776302
3/29/08,1089.041667,NA,1333.139949,-76.02688217,-168.0714005
3/30/08,1077.541667,NA,1334.061411,-87.13221485,-169.387529
3/31/08,1193.75,NA,1334.897255,33.19519872,-174.342454
4/1/08,1189.791667,NA,1335.507872,19.49550857,-165.2117137
4/2/08,1197.25,NA,1336.173283,27.84583473,-166.7691174
4/3/08,1193.458333,NA,1336.517232,24.67644464,-167.7353438
4/4/08,1174.916667,NA,1336.584698,1.213740794,-162.8817724
4/5/08,1093.75,NA,1336.435954,-73.55998719,-169.1259668
4/6/08,1082.875,NA,1336.436296,-84.74932183,-168.8119746
4/7/08,1196.541667,NA,1336.841776,37.21869839,-177.5188076
4/8/08,1188.041667,NA,1337.039949,20.33030961,-169.3285923
4/9/08,1196.333333,NA,1337.254333,34.35853858,-175.2795382
4/10/08,1194.041667,NA,1337.222598,31.83494105,-175.0158722
4/11/08,1194.25,NA,1337.092004,14.16237093,-157.0043751
4/12/08,1147.291667,NA,1336.774196,-36.71613527,-152.766394
4/13/08,1184.25,NA,1336.707758,-15.70248556,-136.755272
4/14/08,1179.833333,NA,1336.955817,2.663887565,-159.7863712
4/15/08,1170.791667,NA,1336.975566,-4.052110478,-162.1317887
4/16/08,1196.375,NA,1337.060954,33.50297758,-174.1889315
4/17/08,1213.791667,NA,1337.184013,47.19862338,-170.59097
4/18/08,1201.583333,NA,1337.278191,30.97807543,-166.6729335
4/19/08,1076.875,NA,1337.029675,-98.31445555,-161.8402198
4/20/08,1084.375,NA,1337.047369,-123.8456199,-128.8267495
4/21/08,1197.666667,NA,1337.384927,-47.68953709,-92.02872278
4/22/08,1189.041667,NA,1337.413123,-65.0769474,-83.29450882
4/23/08,1178.875,NA,1337.451251,-52.70555144,-105.8706993
4/24/08,1203,NA,1337.475794,21.49360055,-155.9693947
4/25/08,1198.625,NA,1337.453876,4.442866691,-143.271743
4/26/08,1155.208333,NA,1337.253762,-39.00103416,-143.0443947
4/27/08,1233.041667,NA,1337.267004,19.18921372,-123.4145512
4/28/08,1338.75,NA,1337.53858,126.7582287,-125.5468082
4/29/08,1194.583333,NA,1337.558214,-15.20930226,-127.7655786
4/30/08,1162.833333,NA,1337.622369,-48.93572105,-125.8533151
5/1/08,1185.5,NA,1337.638465,-20.38929247,-131.7491729
5/2/08,1181.875,NA,1337.57157,-13.31298784,-142.3835825
5/3/08,1110.083333,NA,1337.334127,-100.529312,-126.7214821
5/4/08,1104.083333,NA,1337.245543,-119.5314321,-113.6307776
5/5/08,1251.916667,NA,1337.51963,1.063887565,-86.66685064
5/6/08,1256.666667,NA,1337.435269,13.18577276,-93.9543751
5/7/08,1236.291667,NA,1337.433557,-8.571940876,-92.56994914
5/8/08,1238.208333,NA,1337.375223,-5.412759532,-93.75413048
5/9/08,1207.958333,NA,1337.351022,-22.66820637,-106.7244827
5/10/08,1144.625,NA,1337.133785,-107.2608189,-85.2479661
5/11/08,1121.208333,NA,1337.012895,-114.0989141,-101.7056471
5/12/08,1225.166667,NA,1337.262324,-41.8593838,-70.23627334
5/13/08,1311.875,NA,1337.143032,-9.796631026,-15.47140054
5/14/08,1466.416667,NA,1337.067575,158.1485581,-28.79946642
5/15/08,1762.541667,NA,1337.02568,405.5541681,19.96181864
5/16/08,1872.958333,NA,1336.917461,500.7921328,35.24873971
5/17/08,1783.041667,NA,1336.628534,387.4679156,58.9452172
